RowNum,TimeStamp,AmpHoursDCBus,BackEMFMotorImag,BackEMFMotorReal,CarGear,CurrentBattery,CurrentBus,CurrentMotorImag,CurrentMotorReal,CurrentPhaseA,CurrentPhaseB,CurrentRequested,EnableRegen,FanDrivePercent,FanDriveRPM,Odometer,PotAccel,PotRegen,TempAirInlet,TempAirOutlet,TempAvg,TempCapacitor,TemperatureCell01,TemperatureCell02,TemperatureCell03,TemperatureCell04,TempHeatsink,TempMax,TempMin,TempMotor,TempProcessor,VelocityMotor,VelocityVehicle,VoltageAvg,VoltageBattery,VoltageBus,VoltageCell01,VoltageCell02,VoltageCell03,VoltageCell04,VoltageCell05,VoltageCell06,VoltageCell07,VoltageCell08,VoltageCell09,VoltageCell10,VoltageCell11,VoltageCell12,VoltageCell13,VoltageCell14,VoltageCell15,VoltageCell16,VoltageCell17,VoltageCell18,VoltageCell19,VoltageCell20,VoltageCell21,VoltageCell22,VoltageCell23,VoltageCell24,VoltageCell25,VoltageCell26,VoltageCell27,VoltageCell28,VoltageCell29,VoltageCell30,VoltageCell31,VoltageCell32,VoltageFifteenVSupply,VoltageMax,VoltageMin,VoltageMotorImag,VoltageMotorReal,VoltageOnePtSixtyFiveVRef,VoltageOnePtTwoVSupply,VoltageTwoPtFiveVSupply
775,2015-05-02 13:18:27.310000000,4.0540139999999999E-3,0,0,,18.86000000000000,0,0,0,0.31212425999999999,0.36839485199999999,,,0,2765.8996000000002,124.6097,,,21.922029999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.717929999999999,.00000000000000,-400.00000000000000,261.50797999999998,26.732569999999999,0,0,,34685.62000000000000,35.129312400000003,3799.00000000000000,3805.00000000000000,3825.00000000000000,3875.00000000000000,3912.00000000000000,3964.00000000000000,4042.00000000000000,4140.00000000000000,3822.00000000000000,3827.00000000000000,3836.00000000000000,3866.00000000000000,3921.00000000000000,3974.00000000000000,4032.50000000000000,4129.33333333333333,3814.00000000000000,3818.83333333333333,3828.16666666666667,3847.00000000000000,3920.00000000000000,3970.16666666666667,4034.00000000000000,4139.00000000000000,3821.00000000000000,3827.00000000000000,3835.00000000000000,3856.00000000000000,3923.00000000000000,3966.00000000000000,4047.00000000000000,4125.00000000000000,15.001236,4140.00000000000000,.00000000000000,0.41140317199999998,0,1.64454440000000,1.21103400000000,2.4943694000000001
776,2015-05-02 13:18:32.317000000,2.0270069999999999E-3,0,0,,17.58000000000000,0,0,0,0.33817556111111108,0.39168066666666668,.00000000000000,,0,9940.9992500000008,62.318739309999998,,,21.922029999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.707429999999999,.00000000000000,-400.00000000000000,190.717195,26.732569999999999,0,0,,27349.52000000000000,27.921718333333335,3799.00000000000000,3805.50000000000000,3825.00000000000000,3875.00000000000000,3912.00000000000000,3964.00000000000000,4042.00000000000000,4140.00000000000000,3822.00000000000000,3827.00000000000000,3836.00000000000000,3866.00000000000000,3921.00000000000000,3973.75000000000000,4033.00000000000000,4129.75000000000000,3814.00000000000000,3818.50000000000000,3828.00000000000000,3847.00000000000000,3920.00000000000000,3970.25000000000000,4034.00000000000000,4139.00000000000000,3821.00000000000000,3827.00000000000000,3835.00000000000000,3856.00000000000000,3923.00000000000000,3966.00000000000000,4047.00000000000000,4125.00000000000000,14.9968825,4140.00000000000000,.00000000000000,0.40323336111111113,0,1.64436775000000,1.21070400000000,2.49431475
777,2015-05-02 13:18:37.323000000,0,0,0,,18.85714285714286,0,0,0,0.31668091199999998,0.36928558,.00000000000000,,0,2801.9715999999999,0.02777862,,,21.964020000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.717929999999999,.00000000000000,-400.00000000000000,261.50797999999998,26.732569999999999,0,0,,21759.22448979591837,22.1552772,3799.00000000000000,3805.33333333333333,3825.00000000000000,3875.50000000000000,3912.00000000000000,3964.00000000000000,4042.00000000000000,4140.00000000000000,3822.00000000000000,3827.16666666666667,3836.00000000000000,3866.83333333333333,3921.00000000000000,3974.00000000000000,4033.00000000000000,4129.83333333333333,3814.00000000000000,3819.00000000000000,3828.66666666666667,3847.00000000000000,3920.00000000000000,3970.83333333333333,4034.00000000000000,4139.00000000000000,3821.00000000000000,3827.00000000000000,3835.00000000000000,3856.00000000000000,3923.00000000000000,3966.00000000000000,4047.00000000000000,4125.00000000000000,14.995796,4140.00000000000000,.00000000000000,0.41088390000000002,0,1.64383780000000,1.21044940000000,2.4937684
778,2015-05-02 13:18:42.337000000,0,0,0,,18.30000000000000,0,0,0,0.30260086000000003,0.369488712,.00000000000000,,0,2796.0207999999998,0.02777862,,,21.964020000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.717929999999999,.00000000000000,-400.00000000000000,261.50797999999998,26.732569999999999,0,0,,18260.42000000000000,18.754806800000001,3799.00000000000000,3805.80000000000000,3825.00000000000000,3875.20000000000000,3912.00000000000000,3964.00000000000000,4042.00000000000000,4140.00000000000000,3822.00000000000000,3827.00000000000000,3836.20000000000000,3866.80000000000000,3921.00000000000000,3974.00000000000000,4033.00000000000000,4130.00000000000000,3814.20000000000000,3819.00000000000000,3829.00000000000000,3847.00000000000000,3920.00000000000000,3971.00000000000000,4034.00000000000000,4139.00000000000000,3821.00000000000000,3827.00000000000000,3835.00000000000000,3856.00000000000000,3923.00000000000000,3966.00000000000000,4047.00000000000000,4125.00000000000000,14.999574000000001,4140.00000000000000,.00000000000000,0.41190195200000002,0,1.64436500000000,1.21094500000000,2.4943222
779,2015-05-02 13:18:47.353000000,0,0,0,,17.42000000000000,0,0,0,0.31714057600000001,0.35199451999999998,.00000000000000,,0,2801.8798000000002,0.02777862,,,21.964020000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.684329999999999,.00000000000000,-400.00000000000000,261.50797999999998,26.689609999999998,0,0,,16340.60000000000000,16.74418153846154,3799.00000000000000,3805.83333333333333,3825.00000000000000,3875.83333333333333,3912.00000000000000,3964.00000000000000,4042.00000000000000,4140.00000000000000,3822.00000000000000,3827.66666666666667,3836.33333333333333,3867.00000000000000,3921.00000000000000,3974.00000000000000,4033.00000000000000,4130.00000000000000,3814.16666666666667,3819.00000000000000,3829.00000000000000,3847.00000000000000,3920.16666666666667,3971.00000000000000,4034.00000000000000,4139.00000000000000,3821.00000000000000,3827.00000000000000,3835.00000000000000,3856.00000000000000,3923.00000000000000,3966.00000000000000,4047.00000000000000,4125.16666666666667,15.001346,4140.00000000000000,.00000000000000,0.41098915769230771,0,1.64449960000000,1.21109180000000,2.4944896000000001
780,2015-05-02 13:18:52.347000000,0,0,0,,16.32000000000000,0,0,0,0.31434297307692305,0.37677563076923076,.00000000000000,,0,2819.8240000000001,0.02777862,,,21.922029999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.675930000000001,.00000000000000,-400.00000000000000,261.50797999999998,26.689609999999998,0,0,,14937.58000000000000,15.2553044,3799.00000000000000,3806.00000000000000,3825.00000000000000,3875.60000000000000,3912.00000000000000,3964.00000000000000,4042.00000000000000,4140.00000000000000,3822.00000000000000,3827.80000000000000,3836.60000000000000,3867.00000000000000,3921.00000000000000,3974.00000000000000,4033.00000000000000,4130.00000000000000,3814.20000000000000,3819.00000000000000,3829.00000000000000,3847.00000000000000,3920.00000000000000,3971.00000000000000,4034.00000000000000,4139.00000000000000,3821.00000000000000,3827.00000000000000,3835.00000000000000,3856.00000000000000,3923.00000000000000,3966.00000000000000,4047.00000000000000,4125.00000000000000,15.002608,4140.00000000000000,.00000000000000,0.41107845599999998,0,1.64465620000000,1.21125420000000,2.4946579999999998
781,2015-05-02 13:18:57.430000000,0,0,0,,18.05882352941176,0,0,0,0.32736206400000001,0.35663033599999999,.00000000000000,,0,2819.8240000000001,0.02777862,,,21.922029999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.675930000000001,.00000000000000,-400.00000000000000,261.50797999999998,26.689609999999998,0,0,,13550.01960784313725,13.968529999999999,3799.00000000000000,3806.00000000000000,3825.00000000000000,3876.00000000000000,3912.00000000000000,3964.00000000000000,4042.00000000000000,4140.00000000000000,3822.00000000000000,3827.66666666666667,3836.83333333333333,3867.00000000000000,3921.00000000000000,3974.00000000000000,4033.00000000000000,4130.00000000000000,3815.00000000000000,3819.00000000000000,3829.00000000000000,3847.00000000000000,3920.00000000000000,3971.00000000000000,4034.00000000000000,4139.00000000000000,3821.00000000000000,3827.00000000000000,3835.00000000000000,3856.00000000000000,3923.00000000000000,3966.00000000000000,4047.00000000000000,4125.16666666666667,15.001664,4140.00000000000000,.00000000000000,0.41140699600000002,0,1.64455260000000,1.21112740000000,2.4945662
782,2015-05-02 13:19:02.363000000,0,0,0,,20.97959183673469,0,0,0,0.30832958399999999,0.35862541599999997,.00000000000000,,0,2813.8732,0.02777862,,,21.922029999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.667532000000001,.00000000000000,-400.00000000000000,261.50797999999998,26.689609999999998,0,0,,12396.00000000000000,12.8319388,3799.33333333333333,3806.00000000000000,3825.00000000000000,3876.00000000000000,3912.00000000000000,3964.00000000000000,4042.00000000000000,4140.00000000000000,3822.00000000000000,3828.00000000000000,3837.00000000000000,3867.00000000000000,3921.00000000000000,3974.00000000000000,4033.00000000000000,4130.00000000000000,3815.00000000000000,3819.00000000000000,3829.00000000000000,3847.00000000000000,3920.00000000000000,3971.00000000000000,4034.00000000000000,4139.16666666666667,3821.00000000000000,3827.00000000000000,3835.00000000000000,3856.00000000000000,3923.00000000000000,3966.00000000000000,4047.33333333333333,4125.66666666666667,15.001887999999999,4140.00000000000000,.00000000000000,0.411335952,0,1.64460180000000,1.21119760000000,2.4946038000000001
783,2015-05-02 13:19:07.370000000,0,0,0,,21.60465116279070,0,0,0,0.31454223333333337,0.36856334285714287,.00000000000000,,0,2804.9470000000001,0.02777862,,,21.922029999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.633939999999999,.00000000000000,-400.00000000000000,261.08609999999999,26.689609999999998,0,0,,11425.58139534883721,11.877517619047618,3799.20000000000000,3806.00000000000000,3825.00000000000000,3876.00000000000000,3912.00000000000000,3964.00000000000000,4042.00000000000000,4140.20000000000000,3822.00000000000000,3828.00000000000000,3837.00000000000000,3867.00000000000000,3921.00000000000000,3974.00000000000000,4033.00000000000000,4130.00000000000000,3815.00000000000000,3819.00000000000000,3829.00000000000000,3847.00000000000000,3920.60000000000000,3971.00000000000000,4034.00000000000000,4139.40000000000000,3821.00000000000000,3827.00000000000000,3835.00000000000000,3856.00000000000000,3923.00000000000000,3966.00000000000000,4047.40000000000000,4125.40000000000000,15.000975,4141.00000000000000,.00000000000000,0.41154849999999998,0,1.64446075000000,1.21105500000000,2.4944902500000001
784,2015-05-02 13:19:12.380000000,0,0,0,,-176.75000000000000,0,0,0,0.34869512222222221,0.36011272222222224,.00000000000000,,0,13089.084000000001,0.02777862,,,22.047029999999999,-19.451989999999999,,-19.451989999999999,,,,,23.675934999999999,.00000000000000,.00000000000000,120.34829000000001,26.904450000000001,0,0,,21092.50000000000000,14.466648888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.986005,.00000000000000,.00000000000000,0.40098033333333333,0,1.64196000000000,1.20897100000000,2.4912730000000001
785,2015-05-02 13:19:17.390000000,0,0,0,,-239.18000000000000,0,0,0,0.31469535999999998,0.367388724,.00000000000000,,0,2886.0167999999999,0.02777862,,,21.964020000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.675930000000001,.00000000000000,-400.00000000000000,261.50797999999998,26.689609999999998,0,0,,125408.02000000000000,115.8135992,3795.66666666666667,3801.66666666666667,3819.33333333333333,3870.16666666666667,3907.83333333333333,3960.66666666666667,4038.66666666666667,4137.83333333333333,3818.50000000000000,3823.83333333333333,3830.83333333333333,3861.33333333333333,3915.83333333333333,3969.33333333333333,4028.83333333333333,4125.16666666666667,3810.83333333333333,3815.50000000000000,3822.66666666666667,3841.50000000000000,3915.83333333333333,3966.50000000000000,4031.00000000000000,4136.16666666666667,3817.33333333333333,3823.50000000000000,3829.16666666666667,3850.66666666666667,3918.16666666666667,3961.83333333333333,4044.33333333333333,4122.83333333333333,14.992406000000001,4139.00000000000000,.00000000000000,0.40773772400000002,0,1.64354620000000,1.21013420000000,2.4932378000000002
786,2015-05-02 13:19:22.393000000,0,0,0,,-100.56250000000000,0,0,0,0.34966468571428572,0.35362924285714287,.00000000000000,,0,2925.1100000000001,0.02777862,,,,,,,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.675930000000001,.00000000000000,-400.00000000000000,261.08609999999999,,0,0,,125494.00000000000000,125.34875714285712,3797.00000000000000,3803.00000000000000,3823.00000000000000,3874.00000000000000,3910.00000000000000,3963.00000000000000,4040.00000000000000,4139.00000000000000,3820.00000000000000,3825.00000000000000,3834.00000000000000,3865.00000000000000,3919.00000000000000,3971.00000000000000,4031.00000000000000,4127.00000000000000,3812.00000000000000,3817.00000000000000,3827.00000000000000,3845.00000000000000,3919.00000000000000,3968.00000000000000,4033.00000000000000,4137.00000000000000,3818.00000000000000,3825.00000000000000,3833.00000000000000,3854.00000000000000,3921.00000000000000,3964.00000000000000,4046.00000000000000,4124.00000000000000,14.994770000000001,4139.00000000000000,.00000000000000,0.40671657142857148,0,1.64387950000000,1.21035800000000,2.4935204999999998
787,2015-05-02 13:19:27.393000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,2015-05-02 13:19:32.413000000,0,0,0,,-156.54838709677419,0,0,0,0.33395448666666672,0.36217371999999998,.00000000000000,,0,-2119.3686666666663,0.02777862,,,22.047029999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.689933333333332,.00000000000000,-400.00000000000000,167.96402666666665,26.904450000000001,0,0,,96882.64516129032258,96.804580666666652,3799.00000000000000,3806.00000000000000,3817.00000000000000,3867.00000000000000,3905.00000000000000,3958.00000000000000,4037.00000000000000,4136.00000000000000,3822.00000000000000,3828.00000000000000,3828.00000000000000,3858.00000000000000,3912.00000000000000,3967.00000000000000,4026.00000000000000,4123.00000000000000,3815.00000000000000,3819.00000000000000,3821.00000000000000,3839.00000000000000,3912.00000000000000,3964.00000000000000,4029.00000000000000,4135.00000000000000,3821.00000000000000,3827.00000000000000,3827.00000000000000,3847.00000000000000,3915.00000000000000,3959.00000000000000,4042.00000000000000,4121.00000000000000,14.981173333333334,4136.00000000000000,.00000000000000,0.41172663999999998,0,1.64244033333333,1.20891366666667,2.4916986666666667
789,2015-05-02 13:19:37.447000000,0,0,0,,-77.25581395348837,0,0,0,0.32368660666666665,0.36863167333333335,.00000000000000,,0,2910.0039999999999,0.02777862,,,22.005040000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.675930000000001,.00000000000000,-400.00000000000000,260.38296666666668,26.603670000000001,0,0,,89882.20930232558140,98.329732000000007,3795.75000000000000,3802.00000000000000,3822.25000000000000,3872.50000000000000,3909.75000000000000,3962.00000000000000,4040.50000000000000,4138.75000000000000,3819.00000000000000,3824.25000000000000,3833.75000000000000,3863.75000000000000,3918.25000000000000,3971.25000000000000,4031.00000000000000,4127.25000000000000,3811.00000000000000,3815.75000000000000,3825.50000000000000,3844.50000000000000,3917.50000000000000,3968.25000000000000,4032.50000000000000,4137.75000000000000,3818.00000000000000,3824.25000000000000,3831.75000000000000,3853.50000000000000,3920.50000000000000,3963.25000000000000,4045.75000000000000,4123.75000000000000,14.992000000000001,4140.00000000000000,.00000000000000,0.40130297999999998,0,1.64355466666667,1.21021433333333,2.4931633333333334
790,2015-05-02 13:19:42.463000000,0,0,0,,-271.56000000000000,0,0,0,0.31947395000000001,0.38215022083333333,.00000000000000,,0,-2340.0556000000001,0.02777862,,,22.005040000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.659134000000002,.00000000000000,-400.00000000000000,205.21285599999999,26.603670000000001,0,0,,89582.92000000000000,83.387645833333323,3795.50000000000000,3802.25000000000000,3818.75000000000000,3869.50000000000000,3902.33333333333333,3959.00000000000000,4037.66666666666667,4137.00000000000000,3818.33333333333333,3824.33333333333333,3829.00000000000000,3859.33333333333333,3910.33333333333333,3967.66666666666667,4027.00000000000000,4123.66666666666667,3810.33333333333333,3815.66666666666667,3821.33333333333333,3840.00000000000000,3912.50000000000000,3966.00000000000000,4030.25000000000000,4135.75000000000000,3817.33333333333333,3824.00000000000000,3827.00000000000000,3849.00000000000000,3913.00000000000000,3960.33333333333333,4043.66666666666667,4122.00000000000000,14.996408000000001,4139.00000000000000,.00000000000000,0.41267077083333331,0,1.64364580000000,1.21039380000000,2.4931597999999999
791,2015-05-02 13:19:47.430000000,0,0,0,,-194.08000000000000,0,0,0,0.31547737599999998,0.351385116,.00000000000000,,0,2910.0038,0.02777862,,,22.005040000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.633939999999999,.00000000000000,-400.00000000000000,260.66422,26.475739999999998,0,0,,125494.00000000000000,125.36391999999999,3795.80000000000000,3801.80000000000000,3821.80000000000000,3872.80000000000000,3909.16666666666667,3962.00000000000000,4039.50000000000000,4137.66666666666667,3818.83333333333333,3824.00000000000000,3833.66666666666667,3863.83333333333333,3918.00000000000000,3971.00000000000000,4030.00000000000000,4125.83333333333333,3811.00000000000000,3815.66666666666667,3825.66666666666667,3844.00000000000000,3917.60000000000000,3967.80000000000000,4031.60000000000000,4136.20000000000000,3817.83333333333333,3824.00000000000000,3832.00000000000000,3853.00000000000000,3920.00000000000000,3963.00000000000000,4045.00000000000000,4122.66666666666667,15.000856000000001,4139.00000000000000,.00000000000000,0.40791081600000001,0,1.64461760000000,1.21118000000000,2.4943751999999999
792,2015-05-02 13:19:52.443000000,0,0,0,,-249.54000000000000,0,0,0,0.32229708800000001,0.37624168400000002,.00000000000000,,0,2910.0039999999999,0.02777862,,,21.964020000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.633939999999999,.00000000000000,-400.00000000000000,261.50797999999998,26.432770000000001,0,0,,125494.00000000000000,125.343632,3795.00000000000000,3801.00000000000000,3821.00000000000000,3871.83333333333333,3908.16666666666667,3961.00000000000000,4039.00000000000000,4137.00000000000000,3818.00000000000000,3823.00000000000000,3832.16666666666667,3862.00000000000000,3916.83333333333333,3970.00000000000000,4029.00000000000000,4125.00000000000000,3810.00000000000000,3814.00000000000000,3824.00000000000000,3843.00000000000000,3916.00000000000000,3967.00000000000000,4030.83333333333333,4136.00000000000000,3817.00000000000000,3823.00000000000000,3831.00000000000000,3852.00000000000000,3919.00000000000000,3962.00000000000000,4044.00000000000000,4122.00000000000000,15.0024,4137.00000000000000,.00000000000000,0.40767002400000002,0,1.64480120000000,1.21131940000000,2.494567
793,2015-05-02 13:19:57.443000000,,0,0,,-212.50000000000000,0,0,0,0.27620790000000001,0.390625,.00000000000000,,,,,,,,,,,,,,,,,,,,0,0,,125494.00000000000000,125.3244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4137.00000000000000,.00000000000000,0.40383340000000001,0,,,
794,2015-05-02 13:20:02.453000000,0,0,0,,-149.12195121951220,0,0,0,0.34963965499999999,0.36920308000000002,.00000000000000,,0,-862.02549999999997,0.02777862,,,22.088039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.665434999999999,.00000000000000,-400.00000000000000,190.717195,26.646640000000001,0,0,,105242.73170731707317,102.304356,3796.50000000000000,3803.00000000000000,3819.00000000000000,3869.50000000000000,3907.50000000000000,3960.50000000000000,4038.50000000000000,4137.00000000000000,3819.50000000000000,3825.00000000000000,3831.00000000000000,3861.00000000000000,3915.00000000000000,3969.00000000000000,4028.50000000000000,4124.50000000000000,3811.50000000000000,3816.50000000000000,3823.00000000000000,3841.50000000000000,3915.00000000000000,3966.00000000000000,4030.00000000000000,4135.50000000000000,3818.50000000000000,3825.00000000000000,3829.00000000000000,3850.50000000000000,3918.00000000000000,3961.50000000000000,4043.50000000000000,4122.00000000000000,14.987232499999999,4138.00000000000000,.00000000000000,0.407398345,0,1.64294075000000,1.20957825000000,2.49230325
795,2015-05-02 13:20:07.483000000,0,0,0,,-41.42424242424242,0,0,0,0.32571556000000002,0.35781622000000002,.00000000000000,,0,2910.0039999999999,0.02777862,,,22.047029999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.675930000000001,.00000000000000,-400.00000000000000,261.08609999999999,26.518709999999999,0,0,,77913.84848484848485,89.551663000000005,3796.66666666666667,3802.66666666666667,3822.33333333333333,3872.66666666666667,3909.66666666666667,3962.00000000000000,4040.66666666666667,4139.00000000000000,3819.33333333333333,3824.66666666666667,3833.66666666666667,3863.66666666666667,3918.00000000000000,3971.33333333333333,4031.00000000000000,4127.66666666666667,3811.66666666666667,3815.66666666666667,3825.66666666666667,3844.33333333333333,3917.33333333333333,3968.00000000000000,4032.66666666666667,4138.00000000000000,3818.00000000000000,3824.33333333333333,3831.66666666666667,3853.66666666666667,3920.33333333333333,3963.33333333333333,4045.66666666666667,4124.00000000000000,14.990925000000001,4140.00000000000000,.00000000000000,0.38852690000000001,0,1.64341050000000,1.21006450000000,2.4930500000000002
796,2015-05-02 13:20:12.503000000,0,0,0,,-253.44736842105263,0,0,0,0.30697053888888887,0.37230518333333334,.00000000000000,,0,6592.9989999999998,0.02777862,,,22.047029999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.675930000000001,.00000000000000,-400.00000000000000,190.717195,26.560700000000001,0,0,,75884.10526315789474,65.473350555555555,3794.50000000000000,3801.50000000000000,3814.50000000000000,3865.00000000000000,3904.00000000000000,3957.50000000000000,4036.50000000000000,4135.50000000000000,3817.50000000000000,3824.00000000000000,3825.50000000000000,3856.50000000000000,3911.00000000000000,3966.00000000000000,4025.50000000000000,4122.50000000000000,3810.00000000000000,3815.50000000000000,3818.00000000000000,3837.00000000000000,3911.50000000000000,3963.50000000000000,4028.50000000000000,4134.00000000000000,3816.50000000000000,3823.50000000000000,3824.50000000000000,3846.00000000000000,3914.50000000000000,3958.50000000000000,4042.00000000000000,4121.00000000000000,14.986135000000001,4138.00000000000000,.00000000000000,0.41311185,0,1.64313500000000,1.20945700000000,2.4926962499999998
797,2015-05-02 13:20:17.480000000,0,0,0,,-279.12000000000000,0,0,0,0.31077386000000001,0.34523295999999998,.00000000000000,,0,2903.9614000000001,0.02777862,,,22.005040000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.667532000000001,.00000000000000,-400.00000000000000,261.50797999999998,26.432770000000001,0,0,,125482.10000000000000,125.268152,3795.50000000000000,3801.50000000000000,3821.33333333333333,3872.16666666666667,3906.83333333333333,3961.33333333333333,4039.16666666666667,4137.16666666666667,3818.33333333333333,3823.50000000000000,3832.83333333333333,3862.66666666666667,3915.50000000000000,3970.33333333333333,4028.66666666666667,4125.16666666666667,3810.50000000000000,3814.66666666666667,3824.66666666666667,3843.50000000000000,3914.83333333333333,3967.16666666666667,4030.50000000000000,4136.00000000000000,3817.33333333333333,3823.33333333333333,3831.50000000000000,3852.66666666666667,3917.83333333333333,3962.33333333333333,4044.16666666666667,4122.33333333333333,14.994372,4138.00000000000000,.00000000000000,0.40884733200000001,0,1.64386420000000,1.21038580000000,2.4934492000000001
798,2015-05-02 13:20:22.487000000,0,0,0,,-250.00000000000000,0,0,0,0.32295322799999998,0.36649989199999999,.00000000000000,,0,2897.9187999999999,0.02777862,,,22.005040000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.633939999999999,.00000000000000,-400.00000000000000,260.66422,26.389800000000001,0,0,,125492.40000000000000,125.3094,3794.20000000000000,3801.00000000000000,3821.00000000000000,3871.60000000000000,3908.00000000000000,3960.60000000000000,4039.00000000000000,4137.00000000000000,3817.40000000000000,3823.00000000000000,3832.20000000000000,3862.00000000000000,3917.00000000000000,3970.00000000000000,4028.40000000000000,4125.00000000000000,3810.00000000000000,3814.00000000000000,3824.00000000000000,3843.00000000000000,3916.00000000000000,3967.00000000000000,4030.00000000000000,4135.40000000000000,3816.40000000000000,3823.00000000000000,3830.60000000000000,3852.00000000000000,3919.00000000000000,3962.00000000000000,4044.00000000000000,4122.00000000000000,14.999434000000001,4137.00000000000000,.00000000000000,0.40766239999999998,0,1.64444120000000,1.21096220000000,2.4941125999999998
799,2015-05-02 13:20:27.507000000,0,0,0,,-249.30000000000000,0,0,0,0.30550193199999998,0.36037444800000001,.00000000000000,,0,2897.9187999999999,0.02777862,,,21.964020000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.633939999999999,.00000000000000,-400.00000000000000,261.50797999999998,26.389800000000001,0,0,,125493.04000000000000,125.317396,3794.16666666666667,3801.00000000000000,3820.83333333333333,3871.00000000000000,3908.00000000000000,3960.50000000000000,4039.00000000000000,4137.00000000000000,3817.33333333333333,3823.00000000000000,3832.00000000000000,3862.00000000000000,3916.16666666666667,3970.00000000000000,4028.00000000000000,4125.00000000000000,3810.00000000000000,3814.00000000000000,3824.00000000000000,3843.00000000000000,3916.00000000000000,3967.00000000000000,4030.33333333333333,4135.16666666666667,3816.00000000000000,3823.00000000000000,3830.00000000000000,3852.00000000000000,3919.00000000000000,3962.00000000000000,4044.00000000000000,4122.00000000000000,15.000584,4137.00000000000000,.00000000000000,0.40676927600000001,0,1.64458520000000,1.21107860000000,2.4942967999999999
800,2015-05-02 13:20:32.533000000,0,0,0,,-249.74000000000000,0,0,0,0.31661128799999999,0.34850883199999999,.00000000000000,,0,2897.9187999999999,0.02777862,,,21.964020000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,23.633939999999999,.00000000000000,-400.00000000000000,261.50797999999998,26.389800000000001,0,0,,125494.00000000000000,125.326252,3794.00000000000000,3801.00000000000000,3820.66666666666667,3871.00000000000000,3908.00000000000000,3960.00000000000000,4039.00000000000000,4137.00000000000000,3817.16666666666667,3823.00000000000000,3832.00000000000000,3862.00000000000000,3916.00000000000000,3970.00000000000000,4028.00000000000000,4125.00000000000000,3810.00000000000000,3814.00000000000000,3824.00000000000000,3843.00000000000000,3916.00000000000000,3967.00000000000000,4030.16666666666667,4135.00000000000000,3816.00000000000000,3823.00000000000000,3830.00000000000000,3851.83333333333333,3919.00000000000000,3962.00000000000000,4044.00000000000000,4122.00000000000000,15.001440000000001,4137.00000000000000,.00000000000000,0.407110692,0,1.64468180000000,1.21118640000000,2.4943919999999999
